epoch,train_loss,train_acc,train_time_s,train_throughput_samples_s,train_samples_epoch,val_loss,val_acc,val_time_s,val_throughput_samples_s,val_samples_epoch,gpu_max_mem_alloc_mb,gpu_max_mem_reserved_mb
1,1.556682705039978,0.4302199999809265,81.8928291797638,610.5540680520938,50000,1.4286460386276245,0.4863,5.785301923751831,1728.5182574386527,10000,1824.806640625,1852.0
2,1.2080578660583496,0.5658400000381469,40.37408661842346,1238.4181089358453,50000,1.1102504489898681,0.6021,3.720857620239258,2687.5524464053483,10000,235.40478515625,272.0
3,1.0400350638198852,0.6296399999809266,40.233182191848755,1242.7552899390096,50000,1.1325104630470275,0.6002,4.138362884521484,2416.414480567306,10000,235.40478515625,272.0
4,0.9367321141242981,0.6677600000190735,41.56708884239197,1202.874711519556,50000,0.98845498752594,0.6606,4.337578058242798,2305.434015417146,10000,235.40478515625,272.0
5,0.8651286822128296,0.696180000038147,41.53235340118408,1203.8807316556856,50000,1.0529522359848023,0.6379,3.465059280395508,2885.953512131135,10000,235.40478515625,272.0
